headline,contents,url,category,name
라면값 줄줄이 오른다…'신라면' 내달 16일부터 7.6%↑,"농심 평균 6.8% 인상…오뚜기 내달 1일부터 평균 11.9% 올려 ""밀가루 등 원자재값 급등 영향""…우윳값도 인상될 듯                                                            오뚜기에 이어 농심도 라면값을 올린다.   농심은 다음 달 16일부터 국내 라면 시장 1위 제품 '신라면' 등 라면 전 제품의 가격을 평균 6.8% 인상한다고 29일 밝혔다.   인상 폭은 신라면 7.6%, 안성탕면 6.1%, 육개장사발면 4.4% 등이다.   농심의 라면값 인상은 2016년 12월 이후 4년 8개월 만이다.   이에 따라 현재 대형마트에서 봉지당 676원에 팔리는 신라면 가격은 736원으로 오른다.   제품의 실제 판매 가격은 마트 별로 다를 수 있다.   농심은 ""최근 팜유와 밀가루 등 라면의 주요 원자재 가격이 급등하고 인건비, 물류비, 판매관리비 등 제반 경영비용의 상승으로 원가 인상 압박이 누적돼 불가피하게 가격 인상을 결정했다""고 설명했다.   이어 ""라면이 국민 식생활과 밀접한 연관이 있는 만큼 최소한의 수준에서 가격을 조정한 것""이라고 덧붙였다.   앞서 오뚜기가 원자재 가격 부담 등을 들어 라면값 인상 계획을 발표했다.   오뚜기는 다음 달 1일부터 라면가격을 평균 11.9% 올린다.   대표 제품인 진라면은 12.6%, 스낵면은 11.6%, 육개장(용기면)은 8.7% 인상된다.   오뚜기의 라면값 인상은 13년 4개월 만이다.   라면 이외에 다른 먹거리 가격도 오를 것으로 보인다.   낙농진흥회가 원유 가격을 8월부터 ℓ당 947원으로 21원 올리기로 결정한 상황이어서 우유 가격이 인상될 가능성이 크다.   우유 가격이 오르면 우유를 사용하는 커피, 음료, 빵, 과자 등의 가격이 연쇄적으로 인상될 것으로 예상된다.   우유업계 관계자는 ""원유 가격 상승에 따라 우유 제품 가격 인상을 내부적으로 검토 중이지만 아직 확정되지는 않았다""고 말했다.   /연합뉴스",https://www.hankyung.com/economy/article/202107297031Y,경제,한국경제
"""빈 곳이 없다""…부산 신항 컨테이너 반입 제한 강화","2부두, 선박 입항 3일 전부터 반입 허용…중소 화물업체 울상 ""중소업체도 컨테이너 임시 보관장소 이용할 수 있게 해달라""                                                            부산 신항 부두 야적장이 컨테이너로 꽉 차는 바람에 수출용 컨테이너 반입 제한이 더 강화돼 화물 운송업체들이 울상을 짓고 있다.   29일 업계에 따르면 부산 신항 2부두 운영사인 PNC는 30일부터 수출용 컨테이너 반입 허용 기간을 선적 대상 선박의 입항 5일 전에서 3일 전으로 줄인다.   야적장에 컨테이너 화물이 쌓여 있는 정도를 나타내는 장치율이 100%에 육박해 컨테이너 추가 반입 시기를 최대한 늦추기 위한 조처다.   이 같은 상황은 부산 신항에서 1부두를 제외하고는 비슷하게 나타나고 있다.   4부두와 5부두 장치율은 90%를 초과했고, 3부두 장치율은 86%가량 된다.   적정 장치율이 75∼80% 초반대인 점을 고려하면 과포화 상태이다.   장치율이 95%를 초과하면 하역 효율이 급격히 떨어진다는 것이 일반적인 분석이다.   부산 신항 터미널 운영사들은 미주지역 수출 화물 운송 지연 등으로 이 같은 상황이 이어지자 올해 초 수출용 컨테이너 반입 허용 기간을 선적 대상 선박 입항 7일 전에서 5일 전으로 단축했다.   또 이달 들어 신항을 이용하는 글로벌 해운선사 동맹과 부두 운영사들이 경신한 터미널 서비스 계약이 발효되면서 컨테이너의 부두간 운송(ITT)이 급증, 일시적으로 특정 부두의 장치율이 높아지는 형국이다.   터미널 운영사들이 최근 환적용 컨테이너의 ITT 허용 기간을 해당 선박 입항 7일 전에서 5일 전으로 단축한 이유다.   3∼5부두 운영사들도 수출용 컨테이너 반입 허용 기간을 단축하는 방안을 조심스럽게 검토하는 것으로 알려졌다.                                   이 때문에 수출 화물을 임시로 보관할 장소를 찾지 못해 발을 동동 구르는 화주와 컨테이너 운송업체들의 고충이 심화할 것으로 보인다.   해양수산부는 최근 부산 신항 서쪽 배후단지에 2천450TEU(1TEU는 20피트짜리 컨테이너 1개)를 적재할 수 있는 부지 7만㎡를 우선 공급하고 오는 8월 10일부터 695TEU를 쌓을 수 있는 부지를 추가 공급하기로 하는 등 대책 마련에 나섰다.   그러나 중소 화물운송 업체들은 사정이 전혀 개선되지 않고 있다고 지적한다.   부산화물자동차운송사업협회 관계자는 ""해수부가 부산 신항의 컨테이너 임시 보관장소로 우선 공급한 부지 7만㎡의 관리·운영을 CJ대한통운이 맡은 뒤 영세한 중소 업체들이 이곳을 이용했다는 얘기는 들어보지 못했다""면서 ""대형 운송업체들만 숨통이 조금 트인 것""이라고 말했다.   그는 또 ""터미널 운영사들이 수출용 컨테이너 반입 허용 기간을 더 줄이면 중소 화물업체들은 벼랑 끝으로 내몰린다""고 하소연했다.   그는 이어 ""중소 업체들도 컨테이너를 임시로 보관할 수 있는 장소를 쉽게 찾을 수 있도록 해줘야 한다""면서 ""임시 보관장소 관리·운영사를 입찰로 선정할 것이 아니라 정책적으로 결정할 필요가 있다""고 밝혔다.   /연합뉴스",https://www.hankyung.com/economy/article/202107297024Y,경제,한국경제
"100년 전 건물 즐비한 인천 개항장, 국내 첫 스마트관광지로","'인천e지' 앱 설치해 실감형 콘텐츠, 예약·결제 서비스 이용                                1900년대 전후 건축물 등 근대 유적이 많은 인천 개항장 일대가 국내 첫 스마트관광지로 거듭나 관광객을 맞이한다.   인천시는 오는 30일 인천 스마트 관광도시 출범식을 온라인으로 열고 스마트관광 서비스를 본격 시행한다고 29일 밝혔다.   온라인 출범식에는 황희 문화체육관광부 장관, 박남춘 인천시장, 안영배 한국관광공사 사장, 민민홍 인천관광공사 사장도 참석한다.   인천 개항장 스마트 관광도시는 '인천e지' 앱을 통해 관광객에게 인공지능(AI) 기반 맞춤형 여행 서비스를 제공한다.   관광객은 자기가 서 있는 곳의 100년 전 거리 모습을 AR(증강현실)·VR(가상현실) 실감형 콘텐츠로 살펴볼 수 있고, 개항장 일대에 구축된 공공와이파이도 무료로 사용할 수 있다.   또 개인 여행 취향과 선호도에 따른 맞춤형 여행 추천 동선을 따라 개항장 일대를 둘러볼 수 있다.   아울러 인천 시티투어, 월미도까지 가는 바다열차, 개항장 이야기 자전거 등 관광 교통수단 예약·결제, 짐 보관 서비스 결제, 번역·사후면세 서비스 등도 스마트폰으로 이용할 수 있다.   시는 또 외국인 관광객을 위한 다국어 서비스, 비대면 주문, 문자채팅 서비스를 제공해 여러 국가의 관광객이 불편함 없이 스마트관광 서비스를 즐길 수 있도록 했다.   인천시는 작년 9월 문화체육관광부 공모에서 국내 첫 스마트 관광도시 시범사업 대상지로 선정된 뒤 9개 민간 컨소시엄과 함께 개항장 일대 스마트 관광도시 플랫폼 구축 사업을 추진해 왔다.   /연합뉴스",https://www.hankyung.com/economy/article/202107297022Y,경제,한국경제
"서울 마포구, 서강대로 불법 건축물 25년만에 철거","서울 마포구(구청장 유동균)는 25년간 서강대로 도로부지를 무단으로 점유했던 건축물을 철거하고 녹지 공간을 조성했다고 29일 밝혔다.   해당 건축물(약 112㎡)은 1995년 서울시가 시행한 서강대로 건설공사 보상 사업이 완료된 후에도 도로 부지를 무단으로 점유하며 불법 증축된 건물이었다.   마포구는 해당 토지와 건물에 대한 명도 소송에서 승소함에 따라 시로부터 1억원을 지원받아 지난 3월 철거를 시작했다.   녹지 공간을 조성하는 작업도 병행했다.   유동균 구청장은 ""불법 건축물 철거로 보도가 확장돼 주민들의 보행권을 확보할 수 있게 됐다""고 말했다.                                /연합뉴스",https://www.hankyung.com/economy/article/202107297019Y,경제,한국경제
"미쉐린코리아, 신임 대표로 제롬 뱅송 부임","  -그룹의 전략 및 포부 이행해 나갈 계획  미쉐린코리아가 8월1일부로 신임 대표 제롬 뱅송이 공식 부임한다고 29일 밝혔다.         제롬 뱅송 대표는 2003년 미쉐린 그룹 아시아태평양 지역 본부에 합류한 이후 승용차와 경량 트럭을 위한 신차용 타이어 비즈니스 부서에서의 업무를 시작했다. 이후 마케팅과 비즈니스 운영 부서에서 여러 보직을 담당하며 자동차 제조사 고객들을 지원해 왔다. 또 미쉐린 일본의 승용 타이어 부문 마케팅 디렉터와 최근까지 미쉐린 필리핀의 대표직을 맡으며 다양한 경험을 쌓았다.  제롬 대표는 ""한국은 미쉐린 그룹에게 매우 중요한 시장이며 합류하게 된 것을 영광으로 생각한다""고 말한 뒤 ""팀과 함께 한국시장을 위한 아낌없는 헌신을 통해 소비자들이 미쉐린 그룹의 브랜드, 제품과 서비스의 우수성과 만족감을 느낄 수 있도록 만들어 나가겠다""고 말했다.   한편 이주행 전 미쉐린코리아 대표는 미쉐린 아시아태평양 지역 본부로 이동하여 새로운 역할을 이어나갈 예정이다. 김성환 기자 swkim@autotimes.co.kr ▶ 불스원, 공임나라와 엔진오일 제휴 이벤트 진행 ▶ 콘티넨탈, 서버 기반 차 아키텍처 개발 추진 ▶ 다임러트럭코리아, '어린이 교통안전 릴레이 챌린지' 동참 ",https://www.hankyung.com/car/article/2021072970072,경제,한국경제
강원 농산물 동해항 통한 일본 수출길 2년 만에 재개,"동해항을 통한 강원 농산물 수출길이 2년 만에 다시 열리게 됐다.                                   29일 동해시 북방물류연구지원센터에 따르면 이날 오후 동해항을 출항하는 한·러·일 페리에 평창에서 생산한 농산물을 선적할 예정이다.   도내 농산물은 2019년 12월 DBS가 운항을 중단하면서 부산항 등 다른 지역 항만을 이용해왔으나 지난 3월 두원상선이 국제 정기항로를 재개하면서 수출길이 다시 열렸다.   이번에 선적하는 농산물은 평창 오대영농조합에서 생산한 컨테이너 2대 물량의 파프리카다.   평창 파프리카는 일본 교토의 마이즈루항을 통해 오사카 등으로 보내진다.   오대영농조합은 앞으로도 컨테이너 1대 이상의 물량을 동해항을 통해 수출할 계획이다.   북방물류연구지원센터 관계자는 ""부산항을 이용하는 수출업체들이 동해항으로 물류 루트를 변경할 때 발생하는 비용은 수출입기업 지원사업을 통해 지원할 계획""이라며 ""이를 통해 도내 수출입 기업들이 동해항을 보다 편리하고 저렴하게 이용할 수 있도록 하겠다""고 설명했다.   /연합뉴스",https://www.hankyung.com/economy/article/202107297001Y,경제,한국경제
한국씨티은행 부산국제금융센터 글로벌 클러스터 입주,"                               부산국제금융센터(BIFC) 63층 글로벌 금융 클러스터 공간에 한국씨티은행 부산사무소가 입주한다.   30일 오전 11시 20분 부산국제금융센터 63층(BIFC 63)에서 한국씨티은행 부산사무소 개소식이 열린다.   한국씨티은행 부산사무소는 부산시가 지난해 12월 BIFC 63 우선 입주대상으로 4개국 6개사를 선정한 이후 첫 입주 기업이다.   문현금융중심지 조성 이후 11년 만에 입주하는 글로벌 금융기업이다.   한국씨티은행 부산사무소는 해외주식 보관 등 글로벌 커스터디 서비스와 외화증권 예탁결제 서비스를 시행한다.   부산시는 올해 3개 기업 정도를 추가 입주할 것으로 내다봤다.   시는 입주기업이 부산에 연착륙할 수 있도록 비즈니스 지원, 통역, 정주 여건 컨설팅 등 지원한다.   원스톱 지원을 통해 초기 정착의 문제점을 해소하고 사업모델 발굴도 적극적으로 지원할 계획이다.   부산시는 BIFC 63 금융기업 입주로 부산이 아시아 제1의 금융 허브로 도약하는 발판이 될 것으로 기대했다.   /연합뉴스",https://www.hankyung.com/economy/article/202107296999Y,경제,한국경제
"호남권생물자원관, 바이오기업 수요맞춤형 컨설팅","                               국립호남권생물자원관은 오는 30일 '2021년도 수요맞춤형 생물자원 사업화 컨설팅 지원사업'에 선정된 바이오기업, 컨설팅기관과 3자간 협약을 체결한다.   지난 5월 21일 개관 이후 처음으로 하는 이번 사업은 전국 23개 신청업체 중 선정된 2개 바이오기업을 대상으로 한다.   컨설팅 전문기관을 통해 4개월 동안 인허가, 재무투자, 사업화전략 등 기업 수요맞춤형으로 진행한다.   협약에 따라 자원관은 지원금 이외에 참여기업의 요청에 따라 보유한 우수한 인력과 장비, 기술력 등을 제공한다.   참여기업은 지원을 원하는 컨설팅 성과가 달성되도록 자원관, 컨설팅 기관에 적극적으로 협력하기로 했다.   최경민 산업화지원실장은 29일 ""올해는 기관 운영 초기여서 지원사업 규모가 작은데도 11대 1의 높은 경쟁률을 보일 정도로 기업에서 컨설팅을 절실히 요구하는 만큼 사업 규모를 점차 확대하겠다""고 말했다.   /연합뉴스",https://www.hankyung.com/economy/article/202107296992Y,경제,한국경제
"불스원, 공임나라와 엔진오일 제휴 이벤트 진행","  -1+1 구매 혜택 및 공임비 할인 등  불스원이 자동차 정비 전문기업 '공임나라'와 제휴해 온라인 판매 전용 합성엔진오일 365 프로젝트 구매 시 다양한 혜택을 제공하는 특별 이벤트를 진행한다고 29일 밝혔다.         먼저 7월30일 하루 동안 네이버 불스원 스마트 스토어에서 1ℓ 1병 당 1병을 더 증정하는 1+1 행사를 준비했다. 또 3병 이상 구매 시 공임나라의 가솔린 기본 엔진오일 공임비 기준 최대 50%까지 할인되는 7,000원 상당의 공임비 할인 쿠폰을 지급한다.    행사 상품인 365 프로젝트 제품은 번거롭고 복잡한 엔진오일 교체 관리를 보다 간편하고 혁신적으로 해결하고자 개발한 엔진오일 전문 브랜드다. 미국석유협회(API) 최신 SP 규격을 충족하는 고성능 합성 엔진오일이다.  PAO를 첨가한 합성 기유(베이스 오일)를 사용해 1만5,000㎞ 이상의 주행거리에도 엔진오일 고유의 성능을 유지할 수 있다. 그 결과 1번의 교환으로 1년 이상 엔진오일 걱정 없이 주행할 수 있도록 설계된 합리적인 제품이다.  또 국내 운전자들의 평균 주행 패턴을 정밀 분석한 결과를 바탕으로 각 주행 상황에 따라 엔진마모 방지제, 오일 산화 방지제 등 최적화된 첨가제를 선별 배합했다. 종류는 시내 주행에 적합한 '365 프로젝트 에브리데이'와 장거리 운행이 많은 차를 위한 '365 프로젝트 위켄드' 2종으로 나뉜다.  한편 이번 행사 관련 불스원 담당자는 ""이번 공임나라 제휴 이벤트를 통해 합리적인 가격에 최신 규격의 고성능 합성엔진오일을 경험해 보시길 바란다""고 말했다. 김성환 기자 swkim@autotimes.co.kr ▶ 콘티넨탈, 서버 기반 차 아키텍처 개발 추진 ▶ 다임러트럭코리아, '어린이 교통안전 릴레이 챌린지' 동참 ▶ 푸조·지프 디자인 변화? 스텔란티스 디자인 스튜디오 출범 ",https://www.hankyung.com/car/article/2021072969872,경제,한국경제
"케이뱅크, BC카드와 신용카드 출시…생활밀착영역 1.5% 청구할인","케이뱅크는 BC카드와 함께 인터넷전문은행 최초 PLCC(상업자 표시 신용카드)인 '케이뱅크 SIMPLE 카드'를 출시한다고 29일 밝혔다.   이 카드는 전월 사용실적 조건이나 할인받을 수 있는 월 한도 제한이 없는 게 특징이다.   'MZ세대'가 자주 찾는 생활밀착 영역에서의 결제금액은 1.5% 청구할인을 무제한 받을 수 있다.   네이버페이·카카오페이 등 온라인 간편결제 9종, GS25 등 편의점 4종, 스타벅스 등 커피전문점 5종, 후불교통(시내버스·지하철) 및 택시, 이동통신요금(KT·SKT·LGU+ 자동이체), 넷플릭스 등 디지털미디어 5종이 대상이다.   이외 국내 가맹점에서는 0.8%의 청구할인을 제공한다.   신용카드이지만 계좌 현금인출 기능도 탑재됐다.   전 은행, GS25 편의점 내 ATM 등에서 수수료 없이 입출금 거래를 이용할 수 있다.   카드 출시를 기념해 최대 12만원의 혜택을 제공하는 이벤트도 진행한다.   우선 8월 31일까지 카드 결제 합산금액이 7만원 이상이면 7만원의 청구할인을 받는다.   할인 혜택은 10월 결제대금 청구 시 적용된다.   또, 이 조건을 달성한 고객이 카드 첫 이용일부터 30일간 케이뱅크 입출금통장 잔액 평균을 20만원 이상으로 유지하면 10월말 케이뱅크 계좌로 추가로 5만원의 캐시백을 제공한다.                                /연합뉴스",https://www.hankyung.com/economy/article/202107296980Y,경제,한국경제
제2단양팔경 북벽 앞 테마파크 조성…전망대·야생화 등 갖춰,"충북 단양군이 체류형 관광 활성화와 지역 균형발전을 위해 추진하는 '북벽지구 테마파크 사업'이 속도를 내고 있다.   29일 군에 따르면 영춘면 상리 일대의 북벽지구 테마파크 조성사업이 30%의 공정을 보이고 있다.                                   충북도 3단계 균형발전 사업으로 벌이는 이 사업은 내년 12월까지 92억원의 예산을 들여 9만7천402㎡ 부지에 북벽센터, 북벽전망대, 소백산 야생화정원, 가족 놀이 숲, 타잔 놀이터 등 체험시설을 조성하는 것이다.   제2단양팔경 중 1경으로 꼽히는 북벽은 영춘면 상리 느티마을 앞을 흐르는 단양강(남한강)에 깎아지른 듯 병풍처럼 늘어서 있는 석벽을 말한다.   군은 북벽지구 테마파크가 온달관광지, 구인사, 래프팅장과 함께 단양 북부권의 관광명소가 될 것으로 기대하고 있다.   영춘면 상리 일원에서는 해양수산부 공모사업으로 '내륙어촌 재생사업'도 진행되고 있다.   54억이 투입되는 이 사업은 내년 12월까지 쏘가리 인공산란장, 물고기 공원, 커뮤니티 복합센터 등을 조성하는 것이다.   군 관계자는 ""북벽지구 테마파크 조성사업과 인근의 연계 사업들이 완료되면 '포스트 코로나' 시대에 단양이 관광 1번지의 입지를 굳히게 될 것""이라고 말했다.   /연합뉴스",https://www.hankyung.com/economy/article/202107296973Y,경제,한국경제
미쉐린코리아 신임대표에 제롬 뱅송,"                               타이어업체 미쉐린코리아는 다음달 1일부로 제롬 뱅송 신임 대표가 부임한다고 29일 밝혔다.   뱅송 대표는 2003년 미쉐린그룹 아시아태평양 지역본부에 합류한 이후 미쉐린일본 승용 타이어 부문 마케팅 디렉터, 미쉐린필리핀 대표 등을 역임했다.   뱅송 대표는 ""한국은 매우 중요한 시장""이라며 ""최상의 업무 환경 조성과 사회적 책임 이행을 위해 최선을 다하겠다""고 말했다.   이주행 전 미쉐린코리아 대표는 아시아태평양 지역 본부로 이동해 업무를 시작할 예정이다.   /연합뉴스",https://www.hankyung.com/economy/article/202107296970Y,경제,한국경제
"미래에셋증권, 한국서부발전 녹색채권 2천700억 발행 대표주관","                               미래에셋증권은 29일 한국서부발전의 2천700억원 규모 원화 지속가능채권(녹색채권) 대표주관사를 맡아 성공적으로 발행을 완료했다고 밝혔다.   이번 채권은 신재생에너지 공급을 위한 녹색채권이며, 조달된 자금은 스웨덴 풍력발전과 연료전지 등 국내외 신재생 발전설비 투자에 사용된다.   발행금리는 3년물 연 1.679%, 5년물 연 1.92%, 10년물 연 2.002%다.   기관투자자들을 대상으로 진행된 채권 수요모집에서 1조원 이상의 자금이 몰리면서 발행 규모가 당초 예정된 2천500억원보다 200억원 늘었다.   또 신재생에너지 공급을 통한 환경 개선 기여도가 반영돼 한국신용평가로부터 최고 평가 등급인 'ESG1'을 부여받았다고 미래에셋증권은 덧붙였다.   /연합뉴스",https://www.hankyung.com/economy/article/202107296965Y,경제,한국경제
"금감원, 대신증권에 '라임펀드 투자자에 최대 80% 배상' 결정","불완전판매 배상비율 최고한도…반포W센터장 자본시장법 위반 반영                                                             금융감독원 분쟁조정위원회(분조위)가 대신증권에 라임펀드 투자자들에게 최대 80%를 배상하라는 결정을 내렸다.   이 같은 배상비율은 사기가 적용된 '착오에 의한 계약취소'(100%)을 제외하고 불완전판매에 대한 배상비율로는 최고 수준이다.   앞서 KB증권(60%), 우리·신한·하나은행(55%), 기업·부산은행(50%)은 손해배상비율이 50∼60%로 산정됐다.   라임펀드 약 2천500억원치를 판매한 대신증권 반포WM센터 장모 전 센터장이 자본시장법상 '부정거래 금지' 규정을 위반해 법원에서 징역 2년을 선고받은 점을 반영해 배상책임 '기본비율'을 50%로 산정했기 때문이다.   아울러 본점의 영업점 활동 통제가 미흡해 특정 영업점(반포WM센터)에서 본점의 심의·검토를 거치지 않은 설명자료를 활용한 불완전판매가 장기간 계속되고 고액·다수 피해자가 나온 책임을 고려해 배상책임 '공통가산비율'로 30%포인트를 산정했다.   이에 따라 대신증권의 손해배상비율은 기본비율에 공통가산비율을 더한 80%로 책정됐다.   대신증권을 통해 라임펀드에 가입한 투자자들의 손해배상비율은 투자권유 위반 행위 여부, 투자자의 투자경험, 가입점포 등에 따라 개인 40∼80%, 법인 30∼80%로 자율 조정된다.   하지만 투자자들이 줄곧 요구한 '전액 배상'에는 못 미친다.   앞서 원금 전액 반환 결정이 나온 라임자산운용 플루토 TF-1호(무역금융펀드)는 '착오에 의한 계약 취소'가 적용됐다.   이와 관련, 금감원 관계자는 ""사기 판매라면 착오에 의한 계약 취소 결정이 내려지지만, 이번에는 불완전판매 등에 해당해 최대 한도로 손해배상 비율을 결정했다""고 설명했다.   실제로 법원은 대신증권 반포 WM센터의 장모 전 센터장에 대해 사기가 아닌 자본시장법 위반만을 적용했다.                                /연합뉴스",https://www.hankyung.com/economy/article/202107296948Y,경제,한국경제
"울주 '365 발효마을' 1기 발대식 ""막걸리 배우고 지역 체험""","                              울산 울주군 청년마을 ‘365 발효마을’이 지난 27일 1기 발대식을 열고 본격적인 운영을 시작했다. 전국에서 모인 청년 1기 참가자들은 우선 2박3일간 365발효마을에서 살면서 울주를 체험하고 배운다. 이후 참가자들에게는 365 발효마을의 장기프로그램 우선 신청권이 주어진다. 장기프로그램은 울주 정착과 창업을 돕는 내용으로 구성된다. 대표적인 장기프로그램은 '곰팡이가 작품이 되는 시간'이다. 참가자들은 쌀 발효를 이용한 막걸리 제조 방법을 배우고, 주막 운영을 통해 실무 경험도 쌓는다. 365 발효마을은 지난 4월 행정안전부 ‘2021년 청년마을 만들기 지원 사업’에 선정됐다. 청년 유출을 방지하고 도시 청년들의 정착을 돕기 위한 이 사업은 지역 청년이 직접 기획·운영하는 지역 정착 시도 프로그램이다.  김민규 발효문화 대표는 “청년들이 지역살이를 통해 울주의 다양한 자원을 체험하고 울주에서 터전을 잡을 수 있기를 바란다”고 말했다. 박종관 기자 pjk@hankyung.com",https://www.hankyung.com/economy/article/202107296665i,경제,한국경제
"콘티넨탈, 서버 기반 차 아키텍처 개발 추진","  -자동차용 고성능 컴퓨터 양산 예정  콘티넨탈이 다양한 제조사에서 생산하는 20종 이상의 자동차에 사용될 도메인별 고성능 컴퓨터를 추가 양산한다고 29일 밝혔다.          또 회사는 소프트웨어 중심의 완전한 커넥티드 차량의 미래 목표도 수립했다. 현 프로젝트를 통해 쌓은 노하우와 콘티넨탈 오토모티브 엣지 플랫폼을 기반으로 차세대 자동차용 컴퓨터를 이미 개발 중이다.   콘티넨탈 전문가들은 크로스 도메인 방식에 집중하고 있으며 주행 안전성과 엔터테인먼트 등 광범위한 차 기능을 통합하는 하드웨어 및 소프트웨어 플랫폼 개발을 목표로 하고 있다. 이는 자동차 제조사들에게 최소한의 복잡성 대비 최대의 유연성 및 모듈성으로 아키텍처를 설계할 수 있는 솔루션을 제공하기 위해서다.  마이클 후엘스비스 콘티넨탈 아키텍처 및 소프트웨어 수석 부사장은 ""오토모티브 엣지 플랫폼에 자동차 기능 및 서비스가 클라우드 환경으로 안정적으로 연결하는 것과 통합적 개발 환경에 초점을 맞추고 있다""며 ""파트너 및 소비자와 함께 크로스 도메인 고성능 컴퓨팅을 위한 기반도 구축하고 있다""고 말했다. 김성환 기자 swkim@autotimes.co.kr ▶ 다임러트럭코리아, '어린이 교통안전 릴레이 챌린지' 동참 ▶ 현대차그룹, LG엔솔 및 인니 정부와 배터리셀 공장 투자협약 체결 ▶ 푸조·지프 디자인 변화? 스텔란티스 디자인 스튜디오 출범 ",https://www.hankyung.com/car/article/2021072969462,경제,한국경제
시민 위협한 난동자 제압한 대학생 등 3명 포스코히어로즈 선정,"                               포스코청암재단은 위기 상황에서 이웃을 위해 홀로 몸을 던진 전세호(23), 이동근(46), 김재관(45) 씨 3명을 '포스코 히어로즈'로 선정하고 상패와 장학금을 전달했다고 29일 밝혔다.   전씨는 지난 5월 버스정류장에서 한 남성이 가로수 지지대를 뽑아 인근에 주차된 차량과 버스정류장 유리를 파손하고, 중학생 등 지나가던 시민을 위협하는 상황에서 몸을 던져 난동자를 경찰과 함께 제압해 추가 범행을 막았다.   제압 과정에서 안경이 깨지고 어깨를 다친 전씨는 ""주위 사람들이 다치지 않게 각목을 뺏어야 한다는 생각뿐이었다""며 ""다친 시민이 없어 정말 다행""이라고 말했다.   이씨는 이달 12일 경남 함안군 광려천 인근에서 자전거를 타고 지나가던 중 초등학생 3명이 하천에 빠져 살려달라고 도움을 요청하는 것을 목격하고, 곧바로 뛰어들어 3명을 연달아 구조했다.   이씨는 ""두 자녀를 키우는 아버지로서 아이들의 생명을 꼭 살려야겠다는 생각뿐이었다""고 떠올렸다.   김씨는 지난 10일 수원시 영통구 한 대형 상가에 들렀다가 인테리어 공사 자재 더미에서 검은 연기와 불길이 치솟는 것을 목격하고, 소방대원이 도착하기 전까지 10여 분간 혼자 소화기와 소화전을 사용해 화재를 초동 진압했다.   이 과정에서 손가락 인대를 다치고 다리에 2도 화상을 입은 김씨는 ""큰불로 번지면 인명피해가 커지겠다는 생각에 정신없이 진화작업을 했다""고 말했다.   포스코청암재단 측은 ""위기에 처한 우리 이웃을 위해 홀로 용감히 몸을 던진 3명은 각박해져 가는 우리 사회에 큰 감동과 울림을 줬다""며 선정 이유를 밝혔다.   /연합뉴스",https://www.hankyung.com/economy/article/202107296940Y,경제,한국경제
"정부, 미래차 등 '빅3' 분야 스타트업과 글로벌기업 협업 지원","내년까지 성공사례 20개 창출 목표…대기업·스타트업 해결사 플랫폼 가동                                                           정부가 내년까지 미래차·바이오·반도체 등 소위 '빅3'(BIG3) 분야에서 글로벌기업과 스타트업의 협업을 강화해 성공 사례 20개를 창출한다는 목표를 제시했다.   중소벤처기업부는 29일 정부서울청사에서 열린 '제13차 혁신성장 BIG3 추진회의'에서 이런 내용의 '글로벌기업과의 개방형 혁신을 활용한 BIG3 분야 스타트업 지원방안'을 확정했다고 밝혔다.   이를 위해 빅3 분야에 특화된 '대기업-스타트업 해결사 플랫폼'을 내달 본격적으로 가동하기로 했다.   이 플랫폼은 대기업이 내놓은 과제를 스타트업이 창의적인 아이디어와 기술로 해결하는 상생협력 프로그램이다.   미래차 분야에서는 자율주행 시스템에 대한 과제를 제시한다.   국토교통부와 과학기술정보통신부, 중기부 등이 함께 지원하며 공공·민간 보유 자율주행 데이터 18종을 제공한다.   과제 제시 기업으로 대창 모터스, 에디슨모터스가 참여한다.   바이오 분야에서는 감염병실 비대면 의료시스템 등 가까운 시일 내에 큰 성장이 예상되는 과제들을 제시하고 셀트리온·씨젠 등이 참여한다.   정부는 반도체 분야에서는 파운드리 수급난 등에 대응해 시스템반도체 스타트업 협업 프로그램을 신설해 추진하기로 했다.   이는 지난해부터 이어진 파운드리 수급난으로 중소 팹리스(반도체 설계 회사)의 신제품 개발과 양산이 지연되는 등 어려움이 커지고 있는 데 따른 것이다.   이에 따라 팹리스 기업의 제품 생산 수요를 모아서 발주하는 '묶음발주' 방식이 도입된다.   이는 비용 절감과 파운드리에 대한 접근성 제고를 위한 것이다.   정부는 민간 파운드리가 벤처·스타트업과의 협력에 적극적으로 나설 수 있도록 인센티브 지원 근거 등을 법제화하는 방안도 국회 및 관계부처와 협의할 계획이다.   또 글로벌기업의 자체적인 스타트업 협업 프로그램이 국내에서 확충되도록 인센티브 제공 등 측면 지원도 하기로 했다.   /연합뉴스",https://www.hankyung.com/economy/article/202107296932Y,경제,한국경제
